Country_Code,Country_Name,Year,Region,Income_Group,Control_of_Corruption,Government_Effectiveness,Political_Stability,Rule_Of_Law,Regulatory_Quality,Voice_and_Accountability
ATG,Antigua and Barbuda,2019,Latin America & Caribbean,High income,0.2396148443222046,-0.05480094254016876,0.9380796551704407,0.36351561546325684,0.47035670280456543,0.7314401268959045
AUS,Australia,2000,East Asia & Pacific,High income,1.8620883226394653,1.7321702241897583,1.3339647054672241,1.722066879272461,1.5756134986877441,1.4713051319122314
AUS,Australia,2002,East Asia & Pacific,High income,1.7614363431930542,1.6591986417770386,1.189414620399475,1.767046570777893,1.421155571937561,1.4072332382202148
AUS,Australia,2003,East Asia & Pacific,High income,1.895287036895752,1.773278832435608,0.8781172037124634,1.842772126197815,1.5752631425857544,1.4421278238296509
AUS,Australia,2004,East Asia & Pacific,High income,2.005868911743164,1.984941840171814,0.935463547706604,1.795392394065857,1.7112195491790771,1.5015419721603394
AUS,Australia,2005,East Asia & Pacific,High income,1.9426677227020264,1.7461812496185303,0.8917076587677002,1.7128024101257324,1.5995129346847534,1.5070557594299316
AUS,Australia,2006,East Asia & Pacific,High income,1.9508131742477417,1.7078993320465088,0.9344666004180908,1.756738543510437,1.6237622499465942,1.382794737815857
AUS,Australia,2007,East Asia & Pacific,High income,2.000872850418091,1.8189551830291748,0.9288749098777771,1.7438874244689941,1.6842159032821655,1.3691999912261963
AUS,Australia,2008,East Asia & Pacific,High income,2.0273425579071045,1.7847678661346436,0.9547001123428345,1.7590835094451904,1.7660175561904907,1.3680760860443115
AUS,Australia,2009,East Asia & Pacific,High income,2.0417630672454834,1.7019637823104858,0.8551205992698669,1.7330087423324585,1.8169275522232056,1.3837908506393433
AUS,Australia,2010,East Asia & Pacific,High income,2.023610830307007,1.763391375541687,0.8888598680496216,1.7577183246612549,1.695976734161377,1.4197654724121094
AUS,Australia,2011,East Asia & Pacific,High income,2.0379090309143066,1.6901381015777588,0.935710072517395,1.7331537008285522,1.8521227836608887,1.453721046447754
AUS,Australia,2012,East Asia & Pacific,High income,1.97750723361969,1.6131484508514404,0.9979972243309021,1.7597795724868774,1.7788971662521362,1.499190330505371
AUS,Australia,2013,East Asia & Pacific,High income,1.777833104133606,1.6324530839920044,1.031072974205017,1.7701008319854736,1.79121994972229,1.436368465423584
AUS,Australia,2014,East Asia & Pacific,High income,1.8492721319198608,1.6008949279785156,1.0321919918060303,1.918630838394165,1.8573734760284424,1.361674189567566
AUS,Australia,2015,East Asia & Pacific,High income,1.8413081169128418,1.533252477645874,0.8731806874275208,1.790320634841919,1.7774102687835693,1.3557312488555908
AUS,Australia,2016,East Asia & Pacific,High income,1.7722519636154175,1.5321884155273438,1.0334244966506958,1.7166656255722046,1.8857314586639404,1.3541009426116943
AUS,Australia,2017,East Asia & Pacific,High income,1.7529747486114502,1.498386025428772,0.8760640621185303,1.6459577083587646,1.9230023622512817,1.3786368370056152
AUS,Australia,2018,East Asia & Pacific,High income,1.7674548625946045,1.5559899806976318,0.9711854457855225,1.6746655702590942,1.89657723903656,1.393785834312439
AUS,Australia,2019,East Asia & Pacific,High income,1.7880736589431763,1.5386908054351807,0.9179789423942566,1.6946170330047607,1.864646077156067,1.2703651189804077
AUT,Austria,2000,Europe & Central Asia,High income,1.7510586977005005,1.8472652435302734,0.8220564126968384,1.8123326301574707,1.475475549697876,1.3175594806671143
AUT,Austria,2002,Europe & Central Asia,High income,1.9151592254638672,1.8802281618118286,1.3589553833007812,1.8579126596450806,1.5380562543869019,1.3074969053268433
AUT,Austria,2003,Europe & Central Asia,High income,1.9638686180114746,1.9304612874984741,0.9620024561882019,1.8479174375534058,1.5371360778808594,1.3438820838928223
AUT,Austria,2004,Europe & Central Asia,High income,2.0266244411468506,1.8437706232070923,1.0896492004394531,1.8166643381118774,1.514102816581726,1.4756511449813843
AUT,Austria,2005,Europe & Central Asia,High income,1.9124234914779663,1.679529070854187,1.103950023651123,1.8472495079040527,1.6049574613571167,1.3786565065383911
AUT,Austria,2006,Europe & Central Asia,High income,1.904876947402954,1.8273851871490479,1.0744508504867554,1.8997688293457031,1.6444110870361328,1.3726849555969238
AUT,Austria,2007,Europe & Central Asia,High income,2.003345251083374,1.8635659217834473,1.284419298171997,1.9418256282806396,1.6911638975143433,1.369262456893921
AUT,Austria,2008,Europe & Central Asia,High income,1.8287581205368042,1.771658182144165,1.3392705917358398,1.9106988906860352,1.6064517498016357,1.3584643602371216
AUT,Austria,2009,Europe & Central Asia,High income,1.6940340995788574,1.6627392768859863,1.1908739805221558,1.7774426937103271,1.4500185251235962,1.3928446769714355
AUT,Austria,2010,Europe & Central Asia,High income,1.5961220264434814,1.8125211000442505,1.1526482105255127,1.801202654838562,1.450515866279602,1.430290699005127
AUT,Austria,2011,Europe & Central Asia,High income,1.4702893495559692,1.6028852462768555,1.1935216188430786,1.7989630699157715,1.3769768476486206,1.4024436473846436
AUT,Austria,2012,Europe & Central Asia,High income,1.4272544384002686,1.5601897239685059,1.340566873550415,1.8571237325668335,1.517164707183838,1.4487730264663696
AUT,Austria,2013,Europe & Central Asia,High income,1.5372769832611084,1.571379542350769,1.3641005754470825,1.8340905904769897,1.4822137355804443,1.4565263986587524
AUT,Austria,2014,Europe & Central Asia,High income,1.4665018320083618,1.5529956817626953,1.270700454711914,1.9384361505508423,1.4821701049804688,1.3912960290908813
AUT,Austria,2015,Europe & Central Asia,High income,1.472043752670288,1.4509791135787964,1.1293305158615112,1.8147753477096558,1.3904470205307007,1.3836919069290161
AUT,Austria,2016,Europe & Central Asia,High income,1.4968805313110352,1.4748106002807617,0.8921759724617004,1.761461853981018,1.4288901090621948,1.3378478288650513
AUT,Austria,2017,Europe & Central Asia,High income,1.5008201599121094,1.4677515029907227,1.0296248197555542,1.8003545999526978,1.4278614521026611,1.3862216472625732
AUT,Austria,2018,Europe & Central Asia,High income,1.5685871839523315,1.4561166763305664,0.8848603963851929,1.8534830808639526,1.5240364074707031,1.3995492458343506
AUT,Austria,2019,Europe & Central Asia,High income,1.5213243961334229,1.492126226425171,0.8921890258789062,1.8622981309890747,1.4464073181152344,1.3371583223342896
AZE,Azerbaijan,2000,Europe & Central Asia,Upper middle income,-1.2923827171325684,-0.9513952136039734,-0.8297947645187378,-1.1456362009048462,-0.8598666191101074,-0.9062289595603943
AZE,Azerbaijan,2002,Europe & Central Asia,Upper middle income,-1.1955019235610962,-0.9852086305618286,-1.1853649616241455,-0.9641972184181213,-0.7318323850631714,-0.9812881350517273
AZE,Azerbaijan,2003,Europe & Central Asia,Upper middle income,-1.046231985092163,-0.9332289695739746,-0.9481003880500793,-0.8846447467803955,-0.6019583940505981,-1.044704556465149
AZE,Azerbaijan,2004,Europe & Central Asia,Upper middle income,-1.180831789970398,-0.9337725043296814,-1.0598111152648926,-0.9005184769630432,-0.6210191249847412,-1.0567024946212769
AZE,Azerbaijan,2005,Europe & Central Asia,Upper middle income,-1.0525214672088623,-0.7418087124824524,-1.1248193979263306,-0.7926124334335327,-0.5805454254150391,-1.1241635084152222
AZE,Azerbaijan,2006,Europe & Central Asia,Upper middle income,-1.0959124565124512,-0.6711892485618591,-1.0926823616027832,-0.8859292268753052,-0.5233756899833679,-1.2791612148284912
AZE,Azerbaijan,2007,Europe & Central Asia,Upper middle income,-1.1290737390518188,-0.802225649356842,-0.6259964108467102,-0.8800203800201416,-0.46650898456573486,-1.2333966493606567
AZE,Azerbaijan,2008,Europe & Central Asia,Upper middle income,-1.1566542387008667,-0.7858772873878479,-0.33034998178482056,-0.8361604809761047,-0.3677523136138916,-1.3251320123672485
AZE,Azerbaijan,2009,Europe & Central Asia,Upper middle income,-1.1940819025039673,-0.6645150780677795,-0.27785351872444153,-0.8791760206222534,-0.3167387843132019,-1.259766697883606
AZE,Azerbaijan,2010,Europe & Central Asia,Upper middle income,-1.245373249053955,-0.8130171298980713,-0.2385469228029251,-0.8911450505256653,-0.3925553560256958,-1.304597020149231
AZE,Azerbaijan,2011,Europe & Central Asia,Upper middle income,-1.1953147649765015,-0.7724037170410156,-0.5321359634399414,-0.9387264847755432,-0.3863646388053894,-1.3018475770950317
AZE,Azerbaijan,2012,Europe & Central Asia,Upper middle income,-1.142694115638733,-0.7907634377479553,-0.7157518267631531,-0.8795326948165894,-0.48871681094169617,-1.2994816303253174
AZE,Azerbaijan,2013,Europe & Central Asia,Upper middle income,-0.9707546234130859,-0.45217838883399963,-0.4128599166870117,-0.7562606930732727,-0.4253405034542084,-1.402889609336853
AZE,Azerbaijan,2014,Europe & Central Asia,Upper middle income,-1.0228276252746582,-0.3135901987552643,-0.5599095225334167,-0.6970120072364807,-0.26849365234375,-1.4793251752853394
AZE,Azerbaijan,2015,Europe & Central Asia,Upper middle income,-0.9525731801986694,-0.2587924599647522,-0.7339166402816772,-0.7165445685386658,-0.37079980969429016,-1.5524306297302246
AZE,Azerbaijan,2016,Europe & Central Asia,Upper middle income,-0.8526373505592346,-0.1593763828277588,-0.8089088201522827,-0.5393562912940979,-0.3956155478954315,-1.5609217882156372
AZE,Azerbaijan,2017,Europe & Central Asia,Upper middle income,-0.9065326452255249,-0.17138060927391052,-0.7519010305404663,-0.5849224925041199,-0.37242043018341064,-1.563645362854004
AZE,Azerbaijan,2018,Europe & Central Asia,Upper middle income,-0.8532336950302124,-0.14513052999973297,-0.7113993763923645,-0.6198008060455322,-0.31438833475112915,-1.5081424713134766
AZE,Azerbaijan,2019,Europe & Central Asia,Upper middle income,-0.8496819734573364,-0.12816275656223297,-0.6934114694595337,-0.6104280352592468,-0.22389565408229828,-1.5286041498184204
BDI,Burundi,2000,Sub-Saharan Africa,Low income,-0.8247042298316956,-1.41228187084198,-2.014070749282837,-1.5685170888900757,-1.1364250183105469,-1.4898359775543213
BDI,Burundi,2002,Sub-Saharan Africa,Low income,-0.7598969340324402,-1.502607822418213,-2.2847723960876465,-1.398002028465271,-1.2142921686172485,-1.164891242980957
BDI,Burundi,2003,Sub-Saharan Africa,Low income,-0.8741530179977417,-1.4902729988098145,-2.2448313236236572,-1.4840301275253296,-1.2016067504882812,-1.1779963970184326
BDI,Burundi,2004,Sub-Saharan Africa,Low income,-0.9784048795700073,-1.2384283542633057,-2.5227596759796143,-1.4799505472183228,-1.191961407661438,-1.2810009717941284
BDI,Burundi,2005,Sub-Saharan Africa,Low income,-0.9571804404258728,-1.2425209283828735,-1.5233780145645142,-1.1284667253494263,-1.337775468826294,-0.6342344880104065
BDI,Burundi,2006,Sub-Saharan Africa,Low income,-1.101503610610962,-1.1108767986297607,-1.4277734756469727,-0.9832382798194885,-1.1897552013397217,-0.7231435775756836
BDI,Burundi,2007,Sub-Saharan Africa,Low income,-1.1669849157333374,-1.2805283069610596,-1.377925157546997,-1.0786669254302979,-1.2284249067306519,-0.7140452265739441
BDI,Burundi,2008,Sub-Saharan Africa,Low income,-1.088232398033142,-1.1355661153793335,-1.6364983320236206,-1.038100004196167,-1.2402960062026978,-0.6852906346321106
BDI,Burundi,2009,Sub-Saharan Africa,Low income,-1.132561206817627,-1.0667392015457153,-1.2714426517486572,-1.1599353551864624,-1.1677496433258057,-0.6894637942314148
BDI,Burundi,2010,Sub-Saharan Africa,Low income,-1.1689001321792603,-1.1247098445892334,-1.6259593963623047,-1.205401062965393,-1.1223686933517456,-0.9426928758621216
BDI,Burundi,2011,Sub-Saharan Africa,Low income,-1.2083711624145508,-1.0849206447601318,-1.8072004318237305,-1.1538043022155762,-1.0203737020492554,-0.9276317954063416
BDI,Burundi,2012,Sub-Saharan Africa,Low income,-1.4686063528060913,-1.3094059228897095,-1.7047381401062012,-1.0839297771453857,-0.9529415369033813,-0.8945183753967285
BDI,Burundi,2013,Sub-Saharan Africa,Low income,-1.426513433456421,-1.0712339878082275,-1.3502775430679321,-1.0766332149505615,-0.9007946252822876,-0.9532018899917603
BDI,Burundi,2014,Sub-Saharan Africa,Low income,-1.2682468891143799,-1.151772141456604,-0.7844071388244629,-0.9705668687820435,-0.733122706413269,-1.042751431465149
BDI,Burundi,2015,Sub-Saharan Africa,Low income,-1.2870382070541382,-1.2375775575637817,-1.937446117401123,-1.1858997344970703,-0.7551481127738953,-1.2720273733139038
BDI,Burundi,2016,Sub-Saharan Africa,Low income,-1.2787632942199707,-1.4843627214431763,-1.9643751382827759,-1.4843937158584595,-0.8546551465988159,-1.555640697479248
BDI,Burundi,2017,Sub-Saharan Africa,Low income,-1.3185014724731445,-1.3819464445114136,-2.002575159072876,-1.411003828048706,-0.8690321445465088,-1.5759812593460083
BDI,Burundi,2018,Sub-Saharan Africa,Low income,-1.4782713651657104,-1.4497933387756348,-1.5702781677246094,-1.513819932937622,-1.0099117755889893,-1.6695215702056885
BDI,Burundi,2019,Sub-Saharan Africa,Low income,-1.4969696998596191,-1.37481689453125,-1.625056266784668,-1.453627347946167,-0.9918035864830017,-1.7238256931304932
BEL,Belgium,2000,Europe & Central Asia,High income,1.4468590021133423,1.6591942310333252,1.12981116771698,1.313934087753296,1.1529698371887207,1.366504430770874
BEL,Belgium,2002,Europe & Central Asia,High income,1.4578015804290771,1.9151108264923096,1.2608023881912231,1.344935655593872,1.2541805505752563,1.3774524927139282
BEL,Belgium,2003,Europe & Central Asia,High income,1.375112771987915,1.868789553642273,0.8582378029823303,1.3310965299606323,1.2816262245178223,1.478290319442749
BEL,Belgium,2004,Europe & Central Asia,High income,1.3603825569152832,1.8543092012405396,0.7091367244720459,1.3112298250198364,1.3464164733886719,1.4402661323547363
BEL,Belgium,2005,Europe & Central Asia,High income,1.3771624565124512,1.7065097093582153,0.7937741875648499,1.2576408386230469,1.2713619470596313,1.4207621812820435
BEL,Belgium,2006,Europe & Central Asia,High income,1.3012865781784058,1.7431639432907104,0.8563758134841919,1.2245995998382568,1.3299378156661987,1.3423943519592285
BEL,Belgium,2007,Europe & Central Asia,High income,1.3474153280258179,1.6023393869400024,0.7573250532150269,1.31538724899292,1.420544147491455,1.3607710599899292
BEL,Belgium,2008,Europe & Central Asia,High income,1.3626375198364258,1.381182074546814,0.6205711960792542,1.3352057933807373,1.4056702852249146,1.3249884843826294
BEL,Belgium,2009,Europe & Central Asia,High income,1.4520052671432495,1.5674601793289185,0.8208246827125549,1.377148151397705,1.3102202415466309,1.3466922044754028
BEL,Belgium,2010,Europe & Central Asia,High income,1.473829984664917,1.654209852218628,0.8106461763381958,1.417852520942688,1.2828150987625122,1.3606868982315063
BEL,Belgium,2011,Europe & Central Asia,High income,1.5199289321899414,1.7234758138656616,0.9545354247093201,1.4348489046096802,1.2362169027328491,1.3251632452011108
BEL,Belgium,2012,Europe & Central Asia,High income,1.559110403060913,1.671174168586731,0.9235997200012207,1.4488096237182617,1.222170352935791,1.3494218587875366
BEL,Belgium,2013,Europe & Central Asia,High income,1.604317307472229,1.701954960823059,0.9400827288627625,1.456766128540039,1.2837470769882202,1.3729861974716187
BEL,Belgium,2014,Europe & Central Asia,High income,1.5127203464508057,1.5173527002334595,0.7012694478034973,1.548516869544983,1.1528851985931396,1.3662996292114258
BEL,Belgium,2015,Europe & Central Asia,High income,1.4744535684585571,1.5294452905654907,0.5770921111106873,1.4562256336212158,1.273960828781128,1.3875484466552734
BEL,Belgium,2016,Europe & Central Asia,High income,1.5312438011169434,1.3976383209228516,0.4296061098575592,1.3938034772872925,1.3285682201385498,1.3772506713867188
BEL,Belgium,2017,Europe & Central Asia,High income,1.404194951057434,1.2407840490341187,0.41760727763175964,1.320625901222229,1.233548641204834,1.338638424873352
BEL,Belgium,2018,Europe & Central Asia,High income,1.4295732975006104,1.2246317863464355,0.39376944303512573,1.338592529296875,1.2590394020080566,1.3304438591003418
BEL,Belgium,2019,Europe & Central Asia,High income,1.4487979412078857,1.1133183240890503,0.4583953320980072,1.3361576795578003,1.276537299156189,1.308383584022522
